TerminalID,LocationAddress,Latitude,Longitude,RatePackageID,RatePackageDescription,FullRate,POS,NumberOfSpaces,CLZTerminal,Availability,unavailable,objectID
535715,210 W 22ND PL,41.8521849,-87.632309,916000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 2 hr POS",2.5,2,3,0,1,FALSE,11548773000
535719,210 W ALEXANDER ST,41.8514614,-87.63238,916000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11548777000
310133,2106 N Maplewood Ave,41.9194956,-87.6913664,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11548397000
555706,2106 S ARCHER AVE,41.8541746,-87.6321234,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,9,0,1,FALSE,11549769000
493108,2106 W LAWRENCE AVE,41.9687242,-87.6820937,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,4,0,3,FALSE,11547130000
310134,2107 N Maplewood Ave,41.9196065,-87.6913377,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,1,FALSE,11548408000
601708,2108 S STATE ST,41.8537107,-87.6271346,469000007,"$2.50, Mon-Sat 8 AM-10 PM, 5 hr POS",2.5,5,8,0,3,FALSE,11550692000
640309,2108 W NORTH AVE,41.9104315,-87.6806965,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11548272000
266615,2109 W 95TH ST,41.7209644,-87.675316,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11548047000
218401,211 E PEARSON ST,41.8975944,-87.62136,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,11,0,1,FALSE,11546054000
800903,211 N COLUMBUS-UL DR,41.8852126,-87.6205111,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,2,1,1,FALSE,11549569000
414509,211 N COLUMBUS-UL DR,41.8852121,-87.6204997,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,6,0,2,FALSE,11547679000
517513,211 N GARVEY CT,41.8862165,-87.6302036,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,2,0,1,FALSE,11549538000
336512,211 N STETSON-UL AVE,41.8861731,-87.6222941,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,7,0,3,FALSE,11550206000
535720,211 W ALEXANDER ST,41.8514342,-87.6323408,916000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 2 hr POS",2.5,2,1,0,1,FALSE,11549678000
528504,211 W LAKE ST,41.8857084,-87.6343468,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,10,0,3,FALSE,11548724000
603710,2110 S WABASH AVE,41.8536553,-87.62553,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,6,0,3,FALSE,11550711000
481102,2112 W DEVON AVE,41.9978611,-87.6832396,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11549123000
299307,2112 W DIVISION ST,41.9031364,-87.6803773,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11550437000
602703,2113 S STATE ST,41.8536444,-87.6270946,469000007,"$2.50, Mon-Sat 8 AM-10 PM, 5 hr POS",2.5,5,12,0,3,FALSE,11550695000
522109,2113 W Cullom Ave,41.9595698,-87.6819614,461000007,"$2.50, Mon-Sat 9 AM-6 PM, 3 hr POS",2.5,3,5,0,3,FALSE,11548474000
640312,2113 W NORTH AVE,41.9104085,-87.6802439,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11548275000
359603,2114 W CERMAK RD,41.8521445,-87.6789075,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11546844000
454108,2114 W IRVING PARK RD,41.954202,-87.681874,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,7,0,3,FALSE,11548344000
912706,2115 S MICHIGAN AVE,41.8538142,-87.6238228,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,9,0,3,FALSE,11549310000
359610,2115 W CERMAK RD,41.8521155,-87.6789175,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11546851000
266602,2116 W 95TH ST,41.7210935,-87.6754132,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11548040000
522110,2116 W Cullom Ave,41.9595953,-87.6822382,461000007,"$2.50, Mon-Sat 9 AM-6 PM, 3 hr POS",2.5,3,4,0,3,FALSE,11548475000
353208,2117 N CLYBOURN AVE,41.919775,-87.6617921,918000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 3 hr POS",2.5,3,14,0,3,FALSE,11546814000
454110,2117 W IRVING PARK RD,41.9540329,-87.6817456,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,7,0,3,FALSE,11548346000
556704,2118 S ARCHER AVE,41.8541781,-87.6321159,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,29,0,3,FALSE,11549777000
295303,2118 W CHICAGO AVE,41.895862,-87.6801721,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11549963000
396601,2119 E 71ST ST,41.7660768,-87.5732016,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,3,0,1,FALSE,11547858000
557702,2119 S PRINCETON AVE,41.8538512,-87.6356756,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,9,0,1,FALSE,11550680000
604701,2119 S WABASH AVE,41.85,-87.63,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,13,0,3,FALSE,11550715000
217407,212 E LAKE SHORE DR ,41.9009339,-87.6212856,928005007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS RH2: Mon-Fri 4 PM-6:30 PM",4.75,2,13,0,3,FALSE,11546050000
756310,212 N Green St,41.8861149,-87.6486879,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,3,0,1,FALSE,11549877000
386406,212 S JEFFERSON ST,41.8785228,-87.6425977,454000007,"$4.75, Mon-Sun 8 AM-10 PM, 3.5 hr POS",4.75,3,12,0,3,FALSE,11546654000
240414,212 W ILLINOIS ST,41.8908041,-87.6349112,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546675000
400124,212 W Montrose Harbor Dr,41.95998,-87.63852,425000007,"$2.50, Mon-Sun 8 AM-11 PM, 15 hr POS",2.5,15,14,0,3,FALSE,11550484000
279220,2120 N Clybourn Ave,41.9197456,-87.6618435,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,20,0,3,FALSE,11550505000
929204,2120 N HALSTED ST,41.920693,-87.6486099,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,10,0,3,FALSE,11550337000
557704,2120 S PRINCETON AVE,41.8534216,-87.6353509,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,8,0,2,FALSE,11550681000
299322,2121 W DIVISION ST,41.9031132,-87.680519,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11550440000
310106,2123 N MILWAUKEE AVE,41.9197345,-87.6920831,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,8,0,1,FALSE,11546304000
334701,2124 S INDIANA AVE,41.8536069,-87.6223276,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,9,0,1,FALSE,11550188000
912701,2124 S MICHIGAN AVE,41.8534996,-87.6238497,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,15,0,3,FALSE,11549302000
310107,2125 N ROCKWELL ST,41.9202714,-87.6926987,291000007,"$2.50, Mon-Sat 9 AM-6 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11546305000
555702,2127 S ARCHER AVE,41.8538519,-87.6327385,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,8,0,1,FALSE,11549765000
334705,2127 S CALUMET AVE,41.8534771,-87.6189937,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,17,0,2,FALSE,11549521000
295313,2127 W CHICAGO AVE,41.895824,-87.6806777,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,15,0,3,FALSE,11549972000
299309,2127 W DIVISION ST,41.9031349,-87.6789195,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,4,0,3,FALSE,11550439000
861901,2127 W DIVISION ST,41.903135,-87.6789196,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,3,1,3,FALSE,11549840000
310108,2128 N ROCKWELL ST,41.9203367,-87.6927316,291000007,"$2.50, Mon-Sat 9 AM-6 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11546306000
557707,2129 S CHINA PL,41.8544875,-87.6334796,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,6,0,3,FALSE,11550684000
479101,2129 W HOWARD ST,42.0194548,-87.6840747,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,9,0,3,FALSE,11549083000
636606,213 E 47TH ST,41.8093103,-87.6202462,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,4,0,3,FALSE,11548233000
800902,213 E SOUTHWATER - UL ST,41.886735,-87.6206157,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,3,1,2,FALSE,11549568000
336515,213 E SOUTHWATER - UL ST,41.8869302,-87.6205768,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,4,0,1,FALSE,11549566000
801901,213 N GARLAND CT,41.8861658,-87.6252767,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,2,1,2,FALSE,11550097000
756315,213 N Morgan St,41.8861925,-87.6521291,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,4,0,1,FALSE,11548381000
555707,2130 S ARCHER AVE,41.8537795,-87.6329652,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,17,0,1,FALSE,11549770000
299308,2132 W DIVISION ST,41.9031254,-87.681066,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,14,0,3,FALSE,11550438000
557711,2133 S CANALPORT AVE,41.8535554,-87.6489566,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11549516000
493110,2135 W LAWRENCE AVE,41.9686808,-87.6826846,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,6,0,3,FALSE,11547132000
640310,2136 W NORTH AVE,41.910419,-87.6814167,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,14,0,3,FALSE,11548273000
481123,2137 W DEVON AVE,41.9978132,-87.6840796,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11549136000
295304,2138 W CHICAGO AVE,41.8958455,-87.6811672,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,11,0,3,FALSE,11549964000
557706,2139 S CHINA PL,41.8542035,-87.6340781,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,17,0,3,FALSE,11550683000
557709,2139 S TAN CT,41.85455,-87.635698,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,6,0,1,FALSE,11550686000
359609,2139 W CERMAK RD,41.8521035,-87.679916,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11546850000
218407,214 E CHESTNUT ST,41.8984429,-87.621244,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,6,0,1,FALSE,11546058000
517502,214 N POST PL,41.8861521,-87.6348179,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,11,0,3,FALSE,11547940000
756314,214 N Sangamon St,41.8861957,-87.6510291,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,10,0,3,FALSE,11548380000
284701,214 W 31ST ST,41.8382215,-87.6324758,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11549886000
239407,214 W KINZIE ST,41.8891777,-87.6347965,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,13,0,2,FALSE,11546657000
374419,214 W LOCUST ST,41.8989823,-87.6352163,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,7,0,3,FALSE,11549545000
557713,2140 S CANALPORT AVE,41.8531698,-87.6499487,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11549517000
359604,2140 W CERMAK RD,41.852131,-87.6798033,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,12,0,3,FALSE,11546845000
557701,2141 S PRINCETON AVE,41.8532679,-87.6351681,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,5,0,1,FALSE,11550679000
929203,2142 N HALSTED ST,41.9214144,-87.6486354,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,9,0,3,FALSE,11550336000
266603,2142 W 95TH ST,41.721079,-87.6765532,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,2,FALSE,11548041000
493109,2142 W LAWRENCE AVE,41.9687037,-87.6833324,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,5,0,2,FALSE,11547131000
556703,2144 S ARCHER AVE,41.8535478,-87.6334608,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,17,0,1,FALSE,11549776000
522111,2144 W Cullom Ave,41.9595927,-87.6830941,461000007,"$2.50, Mon-Sat 9 AM-6 PM, 3 hr POS",2.5,3,6,0,3,FALSE,11548476000
311141,2146 N Talman Ave,41.92143,-87.6937,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11548399000
481103,2146 W DEVON AVE,41.9978421,-87.6844169,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11549124000
454109,2147 W IRVING PARK RD,41.9540199,-87.6831993,418000007,"$2.50, Mon-Sat 8 AM-10 PM, 3 hr POS",2.5,3,7,0,3,FALSE,11548345000
365607,2149 S CALIFORNIA AVE,41.852119,-87.6954225,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,1,0,1,FALSE,11547015000
757311,215 N Aberdeen St,41.8861289,-87.6544744,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,6,0,1,FALSE,11548435000
260402,215 N DESPLAINES ST,41.8863293,-87.6442339,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,9,0,3,FALSE,11547989000
756309,215 N Green St,41.8861569,-87.6486412,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,3,0,1,FALSE,11549870000
545509,215 S WABASH AVE,41.8790414,-87.6260954,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,9,0,1,FALSE,11549710000
535718,215 W 23RD ST,41.8509735,-87.6322962,916000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 2 hr POS",2.5,2,9,0,2,FALSE,11548776000
240409,215 W ILLINOIS ST,41.8907776,-87.634873,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,12,0,3,FALSE,11546670000
333204,2151 N SHEFFIELD AVE,41.9215233,-87.6534612,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,4,0,2,FALSE,11550185000
359605,2151 S LEAVITT ST,41.8527489,-87.6807233,291000007,"$2.50, Mon-Sat 9 AM-6 PM, 2 hr POS",2.5,2,5,0,3,FALSE,11546846000
640311,2151 W NORTH AVE,41.9103886,-87.6814435,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,8,0,3,FALSE,11548274000
353209,2153 N CLYBOURN AVE,41.9205567,-87.6628873,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11546815000
557705,2153 S CHINA PL,41.8538655,-87.634767,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,13,0,3,FALSE,11550682000
359606,2154 S LEAVITT ST,41.8526869,-87.6807602,291000007,"$2.50, Mon-Sat 9 AM-6 PM, 2 hr POS",2.5,2,4,0,2,FALSE,11546847000
555701,2155 S ARCHER AVE,41.8532506,-87.6339992,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,8,0,1,FALSE,11549764000
556702,2156 S ARCHER AVE,41.853374,-87.6338227,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,19,0,1,FALSE,11549775000
636603,216 E 47TH ST,41.8093333,-87.6204588,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,15,0,3,FALSE,11548230000
261401,216 N CLINTON ST,41.8861311,-87.6413404,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,7,0,1,FALSE,11547999000
517514,216 N GARVEY CT,41.8863377,-87.6302335,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,4,0,1,FALSE,11549539000
757314,216 N May St,41.88631,-87.65595,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,9,0,3,FALSE,11549425000
244406,216 W CHICAGO AVE,41.8966077,-87.6349246,938013007,"$4.75, Mon-Sun 8 AM-11:59 PM, 3 hr POS RH1: Mon-Fri 7 AM-9:30 AM, RH2: Mon-Fri 4 PM-6 PM",4.75,3,7,0,3,FALSE,11546721000
244409,216 W INSTITUTE PL,41.8974048,-87.635058,282000007,"$4.75, Mon-Sat 8 AM-6 PM, 2 hr POS",4.75,2,10,0,3,FALSE,11546724000
556701,2168 S ARCHER AVE,41.8530872,-87.634392,919000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 8 AM-6 PM, 3 hr POS",2.5,3,21,0,1,FALSE,11549774000
261406,217 N CLINTON ST,41.8861611,-87.6413016,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,5,0,1,FALSE,11548004000
823901,217 N CLINTON ST,41.886495,-87.6413231,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,3,1,3,FALSE,11550164000
414507,217 N COLUMBUS-LL DR,41.8864626,-87.6205104,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,9,0,3,FALSE,11547680000
385408,217 N JEFFERSON ST,41.8862989,-87.6427781,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546647000
835910,217 N PEORIA ST,41.8861964,-87.6498115,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,4,1,3,FALSE,11548434000
756311,217 N Peoria St,41.8865963,-87.6498293,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,4,0,1,FALSE,11548378000
259405,217 S DESPLAINES ST,41.8786021,-87.6440059,434033007,"$4.75, Mon-Fri 8 AM-10 PM, 3 hr POS RPP: Mon-Fri 6 PM-7 AM, RPP: Sat-Sun 12 AM-11:59 PM",4.75,3,14,0,3,FALSE,11547982000
242405,217 W HURON ST,41.8947838,-87.6349736,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,9,0,3,FALSE,11546694000
819901,217 W INSTITUTE PL,41.8973977,-87.6354175,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,2,1,2,FALSE,11549786000
244408,217 W INSTITUTE PL,41.8973718,-87.6352243,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,6,0,1,FALSE,11546723000
241413,217 W ONTARIO ST,41.8931766,-87.6349139,928060007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS RH2: Mon-Sun 4 PM-8 AM",4.75,2,13,0,3,FALSE,11549503000
527512,217 W QUINCY ST,41.8787025,-87.6340626,259000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 3 hr POS",7,3,5,0,2,FALSE,11548716000
557712,2170 S CANALPORT AVE,41.8529623,-87.6503999,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,16,0,3,FALSE,11549518000
353210,2173 N CLYBOURN AVE,41.9210198,-87.6635195,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11546816000
279201,2174 N CLYBOURN AVE,41.9209749,-87.6635104,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,6,0,2,FALSE,11549216000
414505,218 N COLUMBUS-LL DR,41.8860792,-87.6208169,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,7,0,3,FALSE,11547678000
638401,218 N HALSTED ST,41.8863049,-87.6475042,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,10,0,3,FALSE,11548237000
385403,218 N JEFFERSON ST,41.886198,-87.642817,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546642000
545501,218 N WABASH AVE,41.8863493,-87.6263084,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,2,0,1,FALSE,11549703000
528505,218 N WELLS ST,41.8861988,-87.6339688,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,3,0,1,FALSE,11548725000
240401,218 W GRAND AVE,41.8916117,-87.634822,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,8,0,3,FALSE,11546661000
239401,218 W HUBBARD ST,41.8899944,-87.6347335,928035007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS RH2: Mon-Sun 11 PM-6 AM",4.75,2,9,0,2,FALSE,11546551000
517506,218 W LAKE ST,41.8857354,-87.6343867,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,6,0,3,FALSE,11547944000
821901,218 W NORTH AVE,41.9112145,-87.6353699,801000005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",14,2,3,1,2,FALSE,11549834000
254404,218 W NORTH AVE,41.9112144,-87.6353698,431000007,"$4.75, Mon-Sun 8 AM-10 PM, 3 hr POS",4.75,3,7,0,2,FALSE,11547516000
557710,2181 S CANALPORT AVE,41.852994,-87.6502618,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,10,0,3,FALSE,11549515000
512513,219 N WELLS ST,41.8860046,-87.633929,238000006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS",7,2,10,0,3,FALSE,11547910000
244416,219 W CHICAGO AVE,41.8965792,-87.6349843,316013007,"$4.75, Mon-Sun 7 AM-2 AM, 3 hr POS RH1: Mon-Fri 7 AM-9:30 AM, RH2: Mon-Fri 4 PM-6 PM",4.75,3,5,0,2,FALSE,11546730000
801909,219 W RANDOLPH ST,41.8844777,-87.6345394,801011005,"$14.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS RH1: Mon-Fri 7 AM-9 AM, RH2: Mon-Fri 4 PM-6 PM",14,2,3,1,3,FALSE,11550111000
527501,219 W RANDOLPH ST,41.8844719,-87.6344364,238011006,"$7.00, Mon-Sun 12 AM-11:59 PM, 2 hr POS RH1: Mon-Fri 7 AM-9 AM, RH2: Mon-Fri 4 PM-6 PM",7,2,4,0,1,FALSE,11548705000
222405,22 E PEARSON ST,41.897549,-87.6274345,928016007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS RH1: Tue 9 AM-1 PM 4/1-10/30 Street Cleaning",4.75,2,8,0,1,FALSE,11546093000
747310,22 N Green St,41.88216,-87.64853,429000007,"$4.75, Mon-Sat 8 AM-10 PM, 2 hr POS",4.75,2,15,0,3,FALSE,11548451000
747316,22 N Morgan St,41.8825294,-87.6521098,429000007,Inactive,4.75,2,11,0,0,FALSE,11548444000
234407,22 W ERIE ST,41.894083,-87.6289513,928000007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11546489000
231407,22 W ILLINOIS ST,41.8908764,-87.6289936,938002007,"$4.75, Mon-Sun 8 AM-11:59 PM, 3 hr POS  RH2: Mon-Sun 11 PM-5 AM",4.75,3,10,0,2,FALSE,11546459000
260401,220 N DESPLAINES ST,41.8863538,-87.6442755,428000007,"$4.75, Mon-Sun 8 AM-10 PM, 2 hr POS",4.75,2,11,0,3,FALSE,11547988000
241405,220 W OHIO ST,41.8924318,-87.6350238,928034007,"$4.75, Mon-Sun 8 AM-11:59 PM, 2 hr POS, RH1: Mon-Fri 7 AM-9:30 AM, RH2: Mon-Fri 4 PM-6:30 PM",4.75,2,9,0,3,FALSE,11546683000
359614,2204 S WOOD ST,41.8520002,-87.6709245,272000007,"$2.50, Mon-Sat 8 AM-7 PM, 2 hr POS",2.5,2,3,0,2,FALSE,11546956000
311118,2205 N CALIFORNIA AVE,41.9219503,-87.6973061,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,6,0,3,FALSE,11546322000
311136,2205 N MILWAUKEE AVE,41.921122,-87.694378,915000007,"$2.50, Mon-Sat 8 AM-10 PM, Sun 10 AM-8 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11549798000
359613,2205 S WOOD ST,41.852108,-87.6708903,272000007,"$2.50, Mon-Sat 8 AM-7 PM, 2 hr POS",2.5,2,2,0,1,FALSE,11546955000
481122,2205 W DEVON AVE,41.9977937,-87.685236,415000007,"$2.50, Mon-Sat 8 AM-10 PM, 2 hr POS",2.5,2,7,0,3,FALSE,11549135000
